CountryName,CountryCode,IndicatorName,Region,Year,CO2_kt,CO2_percapita,CO2_ktdollar,CO2_kt_log
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1997,870900,10.61623004,0.29870974,5.939968291
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1998,863140,10.52004276,0.290203633,5.936081243
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,1999,833350,10.15039627,0.274997759,5.92082744
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2000,830080,10.09688327,0.266166579,5.91911995
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2001,847500,10.29144835,0.267258466,5.928139707
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2002,833180,10.10056008,0.263263858,5.920738836
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2003,836550,10.1358012,0.26619235,5.922491904
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2004,820830,9.947493985,0.258156638,5.914253221
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2005,802170,9.726877921,0.250455341,5.904266416
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2006,814160,9.883407092,0.244854169,5.910709762
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2007,783600,9.525155674,0.228851746,5.894094427
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2008,789550,9.615747988,0.228397118,5.897379638
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2009,734660,8.9699549,0.225349863,5.866086394
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2010,772920,9.451565374,0.227573446,5.888134545
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2011,746380,9.29779082,0.21145901,5.872959994
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2012,760020,9.449949925,0.214426029,5.880825021
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2013,777630,9.642558947,0.218438507,5.890773007
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2014,737490,9.10678233,0.20268466,5.867756136
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2015,742310,9.087290939,0.201010405,5.870585311
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2016,747150,9.073006389,0.197907689,5.873407801
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2017,732200,8.858293699,0.189029187,5.864629725
Germany,DEU,CO2 emissions (kt),Europe & Central Asia,2018,709540,8.558389812,0.180885524,5.850976884
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1960,48928.781,1.606592711,0.217822319,4.689564396
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1961,53677.546,1.74622172,0.213667576,4.729792653
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1962,60054.459,1.935781533,0.217411452,4.778545259
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1963,58822.347,1.879509312,0.194304485,4.769542349
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1964,64410.855,2.037725257,0.202039401,4.808959064
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1965,71117.798,2.225610193,0.209948877,4.851978301
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1966,77729.399,2.407735709,0.213963266,4.89058531
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1967,86519.198,2.647227559,0.228251769,4.937112485
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1968,97157.165,2.93409754,0.240453685,4.987474834
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1969,96882.14,2.897101868,0.220163068,4.986243723
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1970,116929.629,3.457969859,0.254788597,5.067924572
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1971,128682.364,3.75994979,0.267939905,5.109519031
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1972,145026.183,4.190966866,0.279215345,5.161446417
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1973,155367.123,4.440462955,0.277510679,5.191359124
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1974,173152.073,4.89498864,0.292824292,5.238427695
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1975,181644.845,5.079852145,0.305530159,5.259223077
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1976,198443.372,5.491294603,0.323110703,5.297636598
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1977,195663.786,5.358942976,0.309791253,5.291510453
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1978,200493.225,5.438594324,0.312860465,5.302099702
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1979,203745.854,5.478315887,0.317804008,5.30908878
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1980,215003.544,5.734778954,0.328116616,5.332445619
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1981,207288.176,5.48982234,0.316761813,5.31657453
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1982,209906.414,5.525887108,0.316813839,5.322025709
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1983,204867.956,5.367036187,0.303831083,5.311474034
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1984,198953.085,5.190482538,0.289885436,5.298750678
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1985,201233.959,5.230998485,0.286556567,5.303701271
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1986,190467.647,4.93636136,0.262679559,5.279821217
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1987,190878.351,4.934193197,0.249410847,5.280756674
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1988,199033.759,5.134110769,0.247460648,5.298926745
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1989,226671.938,5.837882861,0.268846184,5.355397758
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1990,215020,5.53215372,0.245734129,5.332478858
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1991,222210,5.702608834,0.2476461,5.346763599
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1992,232480,5.937021047,0.256706339,5.366385597
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1993,218110,5.541234933,0.243348991,5.338675578
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1994,228460,5.776615746,0.248963377,5.358810172
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1995,240580,6.056280767,0.255135745,5.381259521
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1996,230100,5.7683844,0.237697672,5.361916619
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1997,248610,6.206345601,0.247649435,5.395518594
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1998,256220,6.369906713,0.244489516,5.408613027
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,1999,278310,6.891100141,0.254155349,5.444528811
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2000,293310,7.230107062,0.254502314,5.46732687
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2001,294790,7.216328687,0.246107225,5.469512747
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2002,312750,7.548593756,0.254160072,5.495197318
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2003,318660,7.553396261,0.251464498,5.503327552
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2004,335560,7.817921366,0.256782036,5.525770186
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2005,350500,8.029202013,0.258764474,5.544688022
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2006,341780,7.698212588,0.242382448,5.533746645
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2007,354680,7.842252303,0.242779389,5.5498367
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2008,324160,7.053994261,0.219937207,5.510759424
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2009,287490,6.200857038,0.202684713,5.458622743
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2010,273250,5.866642426,0.192331782,5.436560171
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2011,274400,5.87043576,0.194727034,5.438384107
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2012,269270,5.756947029,0.196914105,5.43018797
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2013,242800,5.208060181,0.18014265,5.385248682
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2014,240960,5.18406686,0.17633714,5.381944955
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2015,256280,5.517944386,0.180621342,5.408714715
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2016,247030,5.314294607,0.168979827,5.392749698
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2017,263440,5.654039569,0.175001113,5.420681718
Spain,ESP,CO2 emissions (kt),Europe & Central Asia,2018,258340,5.5203504,0.167541877,5.412191655
France,FRA,CO2 emissions (kt),Europe & Central Asia,1960,271218.654,5.81743531,0.456487121,5.433319556
France,FRA,CO2 emissions (kt),Europe & Central Asia,1961,281211.229,5.952753977,0.450852623,5.449032658
France,FRA,CO2 emissions (kt),Europe & Central Asia,1962,298706.486,6.235408423,0.448227616,5.475244653
France,FRA,CO2 emissions (kt),Europe & Central Asia,1963,334019.696,6.87529138,0.471806379,5.523772076
France,FRA,CO2 emissions (kt),Europe & Central Asia,1964,345303.055,7.013994552,0.457322684,5.538200421
France,FRA,CO2 emissions (kt),Europe & Central Asia,1965,351852.317,7.062752074,0.444392418,5.546360415
France,FRA,CO2 emissions (kt),Europe & Central Asia,1966,347235.564,6.899139977,0.416678162,5.540624199
France,FRA,CO2 emissions (kt),Europe & Central Asia,1967,372009.816,7.326519797,0.42546898,5.5705544
France,FRA,CO2 emissions (kt),Europe & Central Asia,1968,384631.63,7.515931987,0.420996348,5.585044995
France,FRA,CO2 emissions (kt),Europe & Central Asia,1969,413259.899,8.014841113,0.422307415,5.616223265
France,FRA,CO2 emissions (kt),Europe & Central Asia,1970,439013.24,8.449427955,0.422797245,5.642477618
France,FRA,CO2 emissions (kt),Europe & Central Asia,1971,462434.369,8.82991624,0.422870439,5.665050104
France,FRA,CO2 emissions (kt),Europe & Central Asia,1972,480729.032,9.105897695,0.420623967,5.681900351
France,FRA,CO2 emissions (kt),Europe & Central Asia,1973,516599.626,9.70910599,0.425042531,5.713154087
France,FRA,CO2 emissions (kt),Europe & Central Asia,1974,499071.366,9.312382027,0.393688582,5.698162653
France,FRA,CO2 emissions (kt),Europe & Central Asia,1975,446919.292,8.28681204,0.355965682,5.650229102
France,FRA,CO2 emissions (kt),Europe & Central Asia,1976,505602.293,9.32500895,0.385893516,5.703809035
France,FRA,CO2 emissions (kt),Europe & Central Asia,1977,480857.377,8.828301866,0.354718758,5.682016283
France,FRA,CO2 emissions (kt),Europe & Central Asia,1978,505858.983,9.249254414,0.358883596,5.704029467
France,FRA,CO2 emissions (kt),Europe & Central Asia,1979,529155.434,9.63552951,0.36254118,5.72358326
France,FRA,CO2 emissions (kt),Europe & Central Asia,1980,505363.938,9.161531981,0.340859567,5.703604248
France,FRA,CO2 emissions (kt),Europe & Central Asia,1981,454700.666,8.203109968,0.303444155,5.65772559
France,FRA,CO2 emissions (kt),Europe & Central Asia,1982,436893.714,7.841027019,0.284434487,5.640375796
France,FRA,CO2 emissions (kt),Europe & Central Asia,1983,422603.415,7.543287024,0.271758797,5.625933002
France,FRA,CO2 emissions (kt),Europe & Central Asia,1984,405342.846,7.194880619,0.256772419,5.607822512
France,FRA,CO2 emissions (kt),Europe & Central Asia,1985,400880.107,7.075848708,0.249890236,5.603014506
France,FRA,CO2 emissions (kt),Europe & Central Asia,1986,385614.386,6.76799939,0.23488439,5.586153228
France,FRA,CO2 emissions (kt),Europe & Central Asia,1987,377491.981,6.587688941,0.224193284,5.57690773
France,FRA,CO2 emissions (kt),Europe & Central Asia,1988,372207.834,6.458902066,0.21104486,5.57078551
France,FRA,CO2 emissions (kt),Europe & Central Asia,1989,390649.177,6.74228228,0.212280099,5.591786914
France,FRA,CO2 emissions (kt),Europe & Central Asia,1990,356540,6.122359687,0.188241011,5.55210826
France,FRA,CO2 emissions (kt),Europe & Central Asia,1991,380690,6.500930535,0.1989065,5.580571469
France,FRA,CO2 emissions (kt),Europe & Central Asia,1992,368660,6.264271583,0.189588778,5.566626019
France,FRA,CO2 emissions (kt),Europe & Central Asia,1993,349530,5.913536994,0.18088808,5.543484457
France,FRA,CO2 emissions (kt),Europe & Central Asia,1994,344480,5.806442913,0.174167156,5.537164012
France,FRA,CO2 emissions (kt),Europe & Central Asia,1995,352280,5.916505458,0.174435958,5.546887988
France,FRA,CO2 emissions (kt),Europe & Central Asia,1996,367960,6.15800738,0.179661505,5.56580061
France,FRA,CO2 emissions (kt),Europe & Central Asia,1997,359140,5.989176224,0.171351735,5.555263778
France,FRA,CO2 emissions (kt),Europe & Central Asia,1998,381180,6.333336679,0.175566892,5.581130106
France,FRA,CO2 emissions (kt),Europe & Central Asia,1999,375000,6.198684398,0.167006541,5.574031268
France,FRA,CO2 emissions (kt),Europe & Central Asia,2000,373240,6.12747794,0.159946935,5.571988181
France,FRA,CO2 emissions (kt),Europe & Central Asia,2001,376860,6.142043233,0.158356877,5.576180044
France,FRA,CO2 emissions (kt),Europe & Central Asia,2002,371170,6.005475326,0.154214777,5.569572867
France,FRA,CO2 emissions (kt),Europe & Central Asia,2003,376840,6.054152566,0.15529226,5.576156995
France,FRA,CO2 emissions (kt),Europe & Central Asia,2004,377950,6.027439546,0.151463634,5.57743435
France,FRA,CO2 emissions (kt),Europe & Central Asia,2005,380820,6.027601801,0.150117012,5.580719749
France,FRA,CO2 emissions (kt),Europe & Central Asia,2006,371600,5.840804198,0.142980487,5.570075705
France,FRA,CO2 emissions (kt),Europe & Central Asia,2007,362910,5.669031385,0.136331166,5.559798935
France,FRA,CO2 emissions (kt),Europe & Central Asia,2008,358210,5.564429,0.134223362,5.554137706
France,FRA,CO2 emissions (kt),Europe & Central Asia,2009,343880,5.314414422,0.13266573,5.536406918
France,FRA,CO2 emissions (kt),Europe & Central Asia,2010,347940,5.350658925,0.131665308,5.541504359
France,FRA,CO2 emissions (kt),Europe & Central Asia,2011,333530,5.104312275,0.123504285,5.523134903
France,FRA,CO2 emissions (kt),Europe & Central Asia,2012,336330,5.12231119,0.124152346,5.526765607
France,FRA,CO2 emissions (kt),Europe & Central Asia,2013,336630,5.10055617,0.12355103,5.527152817
France,FRA,CO2 emissions (kt),Europe & Central Asia,2014,304530,4.592376829,0.110710984,5.483630082
France,FRA,CO2 emissions (kt),Europe & Central Asia,2015,310520,4.666086597,0.111646108,5.492089577
France,FRA,CO2 emissions (kt),Europe & Central Asia,2016,312710,4.686612202,0.11121519,5.49514177
France,FRA,CO2 emissions (kt),Europe & Central Asia,2017,316360,4.727575622,0.109992911,5.500181567
France,FRA,CO2 emissions (kt),Europe & Central Asia,2018,309960,4.619241205,0.105869643,5.491305652
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1960,584299.78,11.15075916,0.799410803,5.766635723
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1961,588938.535,11.15413892,0.784748669,5.770069972
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1962,593360.937,11.14292839,0.782016495,5.773318952
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1963,603822.888,11.25485346,0.758817101,5.780909571
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1964,608355.3,11.26583889,0.72442568,5.784157296
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1965,622619.93,11.45615951,0.725862653,5.794223018
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1966,618564.228,11.31896078,0.709965957,5.791384801
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1967,592517.527,10.78410455,0.661634213,5.772701202
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1968,606969.174,10.99348823,0.642796537,5.783166635
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1969,628857.497,11.34267041,0.653404715,5.798552243
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1970,653063.364,11.7323973,0.656364742,5.814955321
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1971,660863.073,11.82303629,0.641713632,5.820111486
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1972,648486.948,11.56235418,0.6036101,5.81190124
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1973,660034.331,11.74552694,0.576733178,5.819566526
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1974,617607.141,10.98359286,0.553409538,5.790712309
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1975,603643.205,10.73605364,0.548987241,5.780780316
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1976,598912.775,10.65454202,0.529281616,5.777363577
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1977,604746.972,10.76186851,0.521617459,5.781573703
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1978,605084.336,10.76729499,0.500851353,5.78181591
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1979,644893.288,11.46539104,0.51451354,5.809487857
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1980,579290.658,10.28675704,0.471757086,5.762896525
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1981,560819.979,9.955296648,0.460341425,5.748823477
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1982,548520.861,9.740461658,0.441439622,5.739193149
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1983,545741.275,9.687798405,0.421411282,5.736986801
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1984,529335.117,9.381702909,0.399673734,5.723730707
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1985,559855.558,9.900139784,0.405884438,5.748075994
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1986,568777.369,10.03463939,0.399758814,5.754942308
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1987,571868.65,10.06774667,0.381365446,5.757296289
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1988,570464.189,10.02074396,0.359803424,5.756228387
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1989,581721.879,10.19193063,0.357684202,5.764715398
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1990,556690,9.724252827,0.339799515,5.74561342
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1991,570340,9.931929003,0.352014524,5.756133831
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1992,552980,9.603614785,0.339936487,5.742709424
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1993,540520,9.364743235,0.324204732,5.732811768
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1994,535390,9.252278701,0.309234561,5.728670255
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1995,524290,9.036517846,0.295346149,5.719571574
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1996,544660,9.363736624,0.299362158,5.736125482
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1997,522330,8.956743523,0.273482339,5.71794497
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1998,525030,8.976845013,0.265067899,5.72018412
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,1999,522360,8.901466411,0.255307035,5.717969913
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2000,530120,9.001483618,0.250322922,5.724374189
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2001,544480,9.209793836,0.250270496,5.735981932
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2002,530230,8.930869498,0.238523656,5.724464296
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2003,542080,9.088047281,0.236014257,5.734063384
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2004,542320,9.040489079,0.230841081,5.734255621
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2005,540600,8.950152419,0.223502898,5.732876041
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2006,541640,8.901697739,0.218058801,5.733710729
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2007,529160,8.62913807,0.208121611,5.723587008
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2008,514410,8.322844364,0.202885958,5.711309403
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2009,465120,7.468655396,0.191316387,5.667565014
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2010,481790,7.67592643,0.19414651,5.682857782
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2011,444420,7.025424601,0.176831696,5.647793595
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2012,467080,7.332471327,0.183227083,5.669391272
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2013,453060,7.064902559,0.173925089,5.656155721
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2014,414850,6.421598191,0.154824458,5.617891094
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2015,400370,6.148544958,0.14597104,5.602461528
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2016,378890,5.774741668,0.135800628,5.578513143
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2017,366380,5.546265944,0.129070603,5.563931758
United Kingdom,GBR,CO2 emissions (kt),Europe & Central Asia,2018,358800,5.398708138,0.124836583,5.554852434
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1960,109357.274,2.178444772,0.20024342,5.038847676
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1961,124549.655,2.46455581,0.210764161,5.095342529
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1962,146456.313,2.878496387,0.233358104,5.165708097
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1963,164780.312,3.215100133,0.248608623,5.216905321
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1964,175957.328,3.405053435,0.258246722,5.245407358
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1965,189767.25,3.641502446,0.269701187,5.278221264
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1966,214248.142,4.079440621,0.28729965,5.330917064
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1967,234427.643,4.431482557,0.293304498,5.370008821
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1968,249495.346,4.686612774,0.292982103,5.397062449
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1969,270008.544,5.043311221,0.298846867,5.431377507
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1970,296740.974,5.513392312,0.311996332,5.472377518
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1971,311588.657,5.762318227,0.321757432,5.493581639
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1972,328970.237,6.049321454,0.327615655,5.517156608
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1973,354320.208,6.471435784,0.329389408,5.549395922
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1974,359406.337,6.521514722,0.316698785,5.55558573
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1975,342310.783,6.174325442,0.308073909,5.53442058
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1976,367312.389,6.592316217,0.308586924,5.565035577
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1977,356175.71,6.365348831,0.291760241,5.551664299
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1978,373234.594,6.646489957,0.296138666,5.57198189
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1979,387466.221,6.880001916,0.290140643,5.588233847
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1980,388969.691,6.892484981,0.281607288,5.589915762
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1981,378020.029,6.690421638,0.271388784,5.577514811
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1982,369681.271,6.537992115,0.264309064,5.567827449
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1983,361364.515,6.388587127,0.255377,5.557945504
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1984,367649.753,6.498251684,0.251699341,5.565434279
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1985,372134.494,6.575619372,0.247835035,5.570699928
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1986,366454.311,6.47489765,0.237266381,5.564019835
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1987,383670.876,6.778406129,0.240729515,5.583958834
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1988,389780.098,6.883012515,0.234717723,5.59081966
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1989,408907.17,7.215357675,0.238165694,5.611624726
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1990,405260,7.145018163,0.231445435,5.60773374
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1991,404070,7.119107279,0.227269401,5.606456608
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1992,402270,7.082581542,0.224385001,5.604517645
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1993,396930,6.984291424,0.223310772,5.598713924
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1994,392290,6.901240953,0.216052981,5.593607238
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1995,416420,7.32562417,0.222907556,5.61953158
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1996,412150,7.248469279,0.217862004,5.615055304
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1997,415520,7.303872086,0.215695693,5.618591932
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1998,426370,7.492433586,0.21739178,5.62978664
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,1999,433010,7.607835904,0.217245474,5.636497926
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2000,436300,7.662168039,0.210909068,5.639785213
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2001,436570,7.662604587,0.207000243,5.640053889
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2002,443470,7.772129648,0.209739269,5.646864246
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2003,462200,8.064459423,0.218295013,5.664829941
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2004,472410,8.18943091,0.21998545,5.674319082
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2005,473830,8.173783296,0.218856779,5.675622554
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2006,466650,8.02576652,0.21174876,5.66899127
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2007,459370,7.860768048,0.205391046,5.662162629
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2008,444980,7.564248301,0.200889651,5.648340492
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2009,397060,6.718970261,0.18924997,5.598856138
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2010,405270,6.836836362,0.189909377,5.607744456
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2011,396690,6.680594156,0.184583174,5.598451253
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2012,376750,6.327708948,0.180691159,5.576053261
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2013,346450,5.751739866,0.169275604,5.539640566
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2014,327490,5.387310957,0.160019017,5.515198043
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2015,337860,5.56325971,0.163811085,5.528736778
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2016,333340,5.498165205,0.159555773,5.522887431
Italy,ITA,CO2 emissions (kt),Europe & Central Asia,2017,329190,5.437857549,0.154984422,5.517446634
